Filename:	C:\Users\DSC\Desktop\MD\G7\G7-pet-tga.t6d 
Operator ID:	MD 
Sample ID:	G7-PET 
Comment: 	 
Serial Number:	016120108 
Data Collected:	09.03.2026 10:32:07 
Sample Weight:	2.644 mg 
Display Weight:	2.644 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files (x86)\PerkinElmer\Pyris\Calibrations\05_Okt_2017.t6c 
Date/Time:	 
Initial Conditions 
Temperature:	 30.00 °C 
Baseline Filename:	 
End Condition:	Go To Load 
Total Points in Run:	1710 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Heat from 30.00°C to 600.00°C at 20.00°C/min 
 
1) TGA Temperature Scan 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.     	R25 Diagnostic 
	          	Weight     	Weight     	Temperature	Temperature	Gas Flow     	Temperature 
	17.366667	3.712891	0.000000	377.333333	360.540000	19.800000	0.000000 
	17.383333	3.712891	0.000000	377.666667	360.870000	19.800000	0.000000 
	17.400000	3.712891	0.000000	378.000000	361.200000	19.800000	0.000000 
	17.416667	3.712891	0.000000	378.333333	361.520000	19.800000	0.000000 
	17.433333	3.712680	0.000000	378.666667	361.850000	19.800000	0.000000 
	17.450000	3.712470	0.000000	379.000000	362.170000	19.800000	0.000000 
	17.466667	3.712470	0.000000	379.333333	362.500000	19.800000	0.000000 
	17.483333	3.712259	0.000000	379.666667	362.830000	19.800000	0.000000 
	17.500000	3.712259	0.000000	380.000000	363.150000	19.800000	0.000000 
	17.516667	3.712259	0.000000	380.333333	363.480000	19.800000	0.000000 
	17.533333	3.712259	0.000000	380.666667	363.810000	19.800000	0.000000 
	17.550000	3.712259	0.000000	381.000000	364.130000	19.800000	0.000000 
	17.566667	3.712048	0.000000	381.333333	364.460000	19.800000	0.000000 
	17.583333	3.712048	0.000000	381.666667	364.790000	19.800000	0.000000 
	17.600000	3.712048	0.000000	382.000000	365.110000	19.800000	0.000000 
	17.616667	3.712048	0.000000	382.333333	365.440000	19.800000	0.000000 
	17.633333	3.712048	0.000000	382.666667	365.760000	19.800000	0.000000 
	17.650000	3.712048	0.000000	383.000000	366.090000	19.800000	0.000000 
	17.666667	3.711838	0.000000	383.333333	366.420000	19.800000	0.000000 
	17.683333	3.711838	0.000000	383.666667	366.740000	19.800000	0.000000 
	17.700000	3.711627	0.000000	384.000000	367.070000	19.800000	0.000000 
	17.716667	3.711627	0.000000	384.333333	367.400000	19.800000	0.000000 
	17.733333	3.711417	0.000000	384.666667	367.720000	19.800000	0.000000 
	17.750000	3.711206	0.000000	385.000000	368.050000	19.800000	0.000000 
	17.766667	3.711206	0.000000	385.333333	368.380000	19.800000	0.000000 
	17.783333	3.710996	0.000000	385.666667	368.700000	19.800000	0.000000 
	17.800000	3.710996	0.000000	386.000000	369.030000	19.800000	0.000000 
	17.816667	3.710785	0.000000	386.333333	369.360000	19.800000	0.000000 
	17.833333	3.710575	0.000000	386.666667	369.680000	19.800000	0.000000 
	17.850000	3.710575	0.000000	387.000000	370.010000	19.800000	0.000000 
	17.866667	3.710575	0.000000	387.333333	370.330000	19.800000	0.000000 
	17.883333	3.710364	0.000000	387.666667	370.660000	19.800000	0.000000 
	17.900000	3.710364	0.000000	388.000000	370.990000	19.800000	0.000000 
	17.916667	3.710153	0.000000	388.333333	371.310000	19.800000	0.000000 
	17.933333	3.709943	0.000000	388.666667	371.640000	19.800000	0.000000 
	17.950000	3.709943	0.000000	389.000000	371.970000	19.800000	0.000000 
	17.966667	3.709943	0.000000	389.333333	372.300000	19.800000	0.000000 
	17.983333	3.709522	0.000000	389.666667	372.620000	19.800000	0.000000 
	18.000000	3.709522	0.000000	390.000000	372.950000	19.800000	0.000000 
	18.016667	3.709311	0.000000	390.333333	373.280000	19.800000	0.000000 
	18.033333	3.709101	0.000000	390.666667	373.610000	19.800000	0.000000 
	18.050000	3.708890	0.000000	391.000000	373.930000	19.800000	0.000000 
	18.066667	3.708679	0.000000	391.333333	374.260000	19.800000	0.000000 
	18.083333	3.708679	0.000000	391.666667	374.590000	19.800000	0.000000 
	18.100000	3.708469	0.000000	392.000000	374.910000	19.800000	0.000000 
	18.116667	3.708258	0.000000	392.333333	375.240000	19.800000	0.000000 
	18.133333	3.708258	0.000000	392.666667	375.570000	19.800000	0.000000 
	18.150000	3.708048	0.000000	393.000000	375.900000	19.800000	0.000000 
	18.166667	3.708048	0.000000	393.333333	376.220000	19.800000	0.000000 
	18.183333	3.707837	0.000000	393.666667	376.550000	19.800000	0.000000 
	18.200000	3.707837	0.000000	394.000000	376.880000	19.800000	0.000000 
	18.216667	3.707627	0.000000	394.333333	377.210000	19.800000	0.000000 
	18.233333	3.707416	0.000000	394.666667	377.530000	19.800000	0.000000 
	18.250000	3.707416	0.000000	395.000000	377.860000	19.800000	0.000000 
	18.266667	3.707416	0.000000	395.333333	378.190000	19.800000	0.000000 
	18.283333	3.707206	0.000000	395.666667	378.520000	19.800000	0.000000 
	18.300000	3.707206	0.000000	396.000000	378.850000	19.800000	0.000000 
	18.316667	3.706995	0.000000	396.333333	379.170000	19.800000	0.000000 
	18.333333	3.706995	0.000000	396.666667	379.500000	19.800000	0.000000 
	18.350000	3.706784	0.000000	397.000000	379.830000	19.800000	0.000000 
	18.366667	3.706784	0.000000	397.333333	380.160000	19.800000	0.000000 
	18.383333	3.706574	0.000000	397.666667	380.490000	19.800000	0.000000 
	18.400000	3.706363	0.000000	398.000000	380.810000	19.800000	0.000000 
	18.416667	3.706363	0.000000	398.333333	381.140000	19.800000	0.000000 
	18.433333	3.706153	0.000000	398.666667	381.470000	19.800000	0.000000 
	18.450000	3.705732	0.000000	399.000000	381.800000	19.800000	0.000000 
	18.466667	3.705521	0.000000	399.333333	382.130000	19.800000	0.000000 
	18.483333	3.705310	0.000000	399.666667	382.460000	19.800000	0.000000 
	18.500000	3.705100	0.000000	400.000000	382.780000	19.800000	0.000000 
	18.516667	3.704889	0.000000	400.333333	383.110000	19.800000	0.000000 
	18.533333	3.704889	0.000000	400.666667	383.440000	19.800000	0.000000 
	18.550000	3.704679	0.000000	401.000000	383.770000	19.800000	0.000000 
	18.566667	3.704258	0.000000	401.333333	384.100000	19.800000	0.000000 
	18.583333	3.704047	0.000000	401.666667	384.430000	19.800000	0.000000 
	18.600000	3.704047	0.000000	402.000000	384.760000	19.800000	0.000000 
	18.616667	3.703837	0.000000	402.333333	385.090000	19.800000	0.000000 
	18.633333	3.703415	0.000000	402.666667	385.410000	19.800000	0.000000 
	18.650000	3.703205	0.000000	403.000000	385.740000	19.800000	0.000000 
	18.666667	3.703205	0.000000	403.333333	386.070000	19.800000	0.000000 
	18.683333	3.702784	0.000000	403.666667	386.400000	19.800000	0.000000 
	18.700000	3.702573	0.000000	404.000000	386.730000	19.800000	0.000000 
	18.716667	3.702363	0.000000	404.333333	387.060000	19.800000	0.000000 
	18.733333	3.702152	0.000000	404.666667	387.390000	19.800000	0.000000 
	18.750000	3.701941	0.000000	405.000000	387.720000	19.800000	0.000000 
	18.766667	3.701731	0.000000	405.333333	388.050000	19.800000	0.000000 
	18.783333	3.701310	0.000000	405.666667	388.380000	19.800000	0.000000 
	18.800000	3.701099	0.000000	406.000000	388.710000	19.800000	0.000000 
	18.816667	3.701099	0.000000	406.333333	389.040000	19.800000	0.000000 
	18.833333	3.700678	0.000000	406.666667	389.370000	19.800000	0.000000 
	18.850000	3.700046	0.000000	407.000000	389.700000	19.800000	0.000000 
	18.866667	3.699625	0.000000	407.333333	390.030000	19.800000	0.000000 
	18.883333	3.699204	0.000000	407.666667	390.360000	19.800000	0.000000 
	18.900000	3.698572	0.000000	408.000000	390.690000	19.800000	0.000000 
	18.916667	3.698362	0.000000	408.333333	391.020000	19.800000	0.000000 
	18.933333	3.697520	0.000000	408.666667	391.350000	19.800000	0.000000 
	18.950000	3.697309	0.000000	409.000000	391.680000	19.800000	0.000000 
	18.966667	3.696888	0.000000	409.333333	392.010000	19.800000	0.000000 
	18.983333	3.696467	0.000000	409.666667	392.340000	19.800000	0.000000 
	19.000000	3.695835	0.000000	410.000000	392.670000	19.800000	0.000000 
	19.016667	3.695414	0.000000	410.333333	393.000000	19.800000	0.000000 
	19.033333	3.694782	0.000000	410.666667	393.330000	19.800000	0.000000 
	19.050000	3.694782	0.000000	411.000000	393.660000	19.800000	0.000000 
	19.066667	3.694361	0.000000	411.333333	393.990000	19.800000	0.000000 
	19.083333	3.693730	0.000000	411.666667	394.320000	19.800000	0.000000 
	19.100000	3.693519	0.000000	412.000000	394.650000	19.800000	0.000000 
	19.116667	3.692256	0.000000	412.333333	394.980000	19.800000	0.000000 
	19.133333	3.691413	0.000000	412.666667	395.310000	19.800000	0.000000 
	19.150000	3.690150	0.000000	413.000000	395.640000	19.800000	0.000000 
	19.166667	3.689729	0.000000	413.333333	395.980000	19.800000	0.000000 
	19.183333	3.688676	0.000000	413.666667	396.310000	19.800000	0.000000 
	19.200000	3.689308	0.000000	414.000000	396.640000	19.800000	0.000000 
	19.216667	3.688466	0.000000	414.333333	396.970000	19.800000	0.000000 
	19.233333	3.687413	0.000000	414.666667	397.300000	19.800000	0.000000 
	19.250000	3.686781	0.000000	415.000000	397.630000	19.800000	0.000000 
	19.266667	3.686360	0.000000	415.333333	397.960000	19.800000	0.000000 
	19.283333	3.685097	0.000000	415.666667	398.300000	19.800000	0.000000 
	19.300000	3.684254	0.000000	416.000000	398.630000	19.800000	0.000000 
	19.316667	3.682991	0.000000	416.333333	398.960000	19.800000	0.000000 
	19.333333	3.681728	0.000000	416.666667	399.290000	19.800000	0.000000 
	19.350000	3.680043	0.000000	417.000000	399.620000	19.800000	0.000000 
	19.366667	3.679201	0.000000	417.333333	399.960000	19.800000	0.000000 
	19.383333	3.678359	0.000000	417.666667	400.290000	19.800000	0.000000 
	19.400000	3.676674	0.000000	418.000000	400.620000	19.800000	0.000000 
	19.416667	3.675621	0.000000	418.333333	400.950000	19.800000	0.000000 
	19.433333	3.674779	0.000000	418.666667	401.290000	19.800000	0.000000 
	19.450000	3.673726	0.000000	419.000000	401.620000	19.800000	0.000000 
	19.466667	3.672673	0.000000	419.333333	401.950000	19.800000	0.000000 
	19.483333	3.671199	0.000000	419.666667	402.280000	19.800000	0.000000 
	19.500000	3.669726	0.000000	420.000000	402.610000	19.800000	0.000000 
	19.516667	3.668462	0.000000	420.333333	402.950000	19.800000	0.000000 
	19.533333	3.666146	0.000000	420.666667	403.280000	19.800000	0.000000 
	19.550000	3.664672	0.000000	421.000000	403.610000	19.800000	0.000000 
	19.566667	3.662988	0.000000	421.333333	403.940000	19.800000	0.000000 
	19.583333	3.661724	0.000000	421.666667	404.280000	19.800000	0.000000 
	19.600000	3.660671	0.000000	422.000000	404.610000	19.800000	0.000000 
	19.616667	3.658145	0.000000	422.333333	404.940000	19.800000	0.000000 
	19.633333	3.657092	0.000000	422.666667	405.280000	19.800000	0.000000 
	19.650000	3.657723	0.000000	423.000000	405.610000	19.800000	0.000000 
	19.666667	3.654776	0.000000	423.333333	405.940000	19.800000	0.000000 
	19.683333	3.650986	0.000000	423.666667	406.280000	19.800000	0.000000 
	19.700000	3.647617	0.000000	424.000000	406.610000	19.800000	0.000000 
	19.716667	3.644458	0.000000	424.333333	406.940000	19.800000	0.000000 
	19.733333	3.643405	0.000000	424.666667	407.280000	19.800000	0.000000 
	19.750000	3.640879	0.000000	425.000000	407.610000	19.800000	0.000000 
	19.766667	3.666988	0.000000	425.333333	407.950000	19.800000	0.000000 
	19.783333	3.640668	0.000000	425.666667	408.290000	19.800000	0.000000 
	19.800000	3.631614	0.000000	426.000000	408.640000	19.800000	0.000000 
	19.816667	3.625508	0.000000	426.333333	408.980000	19.800000	0.000000 
	19.833333	3.624876	0.000000	426.666667	409.320000	19.800000	0.000000 
	19.850000	3.621928	0.000000	427.000000	409.650000	19.800000	0.000000 
	19.866667	3.619191	0.000000	427.333333	409.990000	19.800000	0.000000 
	19.883333	3.615401	0.000000	427.666667	410.320000	19.800000	0.000000 
	19.900000	3.613084	0.000000	428.000000	410.650000	19.800000	0.000000 
	19.916667	3.608452	0.000000	428.333333	410.980000	19.800000	0.000000 
	19.933333	3.601503	0.000000	428.666667	411.310000	19.800000	0.000000 
	19.950000	3.578763	0.000000	429.000000	411.630000	19.800000	0.000000 
	19.966667	3.595818	0.000000	429.333333	411.960000	19.800000	0.000000 
	19.983333	3.597713	0.000000	429.666667	412.280000	19.800000	0.000000 
	20.000000	3.593923	0.000000	430.000000	412.600000	19.800000	0.000000 
	20.016667	3.589712	0.000000	430.333333	412.920000	19.800000	0.000000 
	20.033333	3.585711	0.000000	430.666667	413.250000	19.800000	0.000000 
	20.050000	3.582763	0.000000	431.000000	413.580000	19.800000	0.000000 
	20.066667	3.577499	0.000000	431.333333	413.910000	19.800000	0.000000 
	20.083333	3.573920	0.000000	431.666667	414.240000	19.800000	0.000000 
	20.100000	3.569709	0.000000	432.000000	414.580000	19.800000	0.000000 
	20.116667	3.565287	0.000000	432.333333	414.910000	19.800000	0.000000 
	20.133333	3.561286	0.000000	432.666667	415.240000	19.800000	0.000000 
	20.150000	3.556864	0.000000	433.000000	415.570000	19.800000	0.000000 
	20.166667	3.553074	0.000000	433.333333	415.900000	19.800000	0.000000 
	20.183333	3.548442	0.000000	433.666667	416.240000	19.800000	0.000000 
	20.200000	3.543809	0.000000	434.000000	416.570000	19.800000	0.000000 
	20.216667	3.538335	0.000000	434.333333	416.900000	19.800000	0.000000 
	20.233333	3.534334	0.000000	434.666667	417.240000	19.800000	0.000000 
	20.250000	3.529070	0.000000	435.000000	417.570000	19.800000	0.000000 
	20.266667	3.524227	0.000000	435.333333	417.900000	19.800000	0.000000 
	20.283333	3.518332	0.000000	435.666667	418.240000	19.800000	0.000000 
	20.300000	3.514541	0.000000	436.000000	418.570000	19.800000	0.000000 
	20.316667	3.508014	0.000000	436.333333	418.910000	19.800000	0.000000 
	20.333333	3.502118	0.000000	436.666667	419.240000	19.800000	0.000000 
	20.350000	3.494117	0.000000	437.000000	419.570000	19.800000	0.000000 
	20.366667	3.489063	0.000000	437.333333	419.910000	19.800000	0.000000 
	20.383333	3.483799	0.000000	437.666667	420.240000	19.800000	0.000000 
	20.400000	3.477482	0.000000	438.000000	420.570000	19.800000	0.000000 
	20.416667	3.471587	0.000000	438.333333	420.910000	19.800000	0.000000 
	20.433333	3.465902	0.000000	438.666667	421.240000	19.800000	0.000000 
	20.450000	3.459374	0.000000	439.000000	421.570000	19.800000	0.000000 
	20.466667	3.453689	0.000000	439.333333	421.910000	19.800000	0.000000 
	20.483333	3.446109	0.000000	439.666667	422.240000	19.800000	0.000000 
	20.500000	3.437476	0.000000	440.000000	422.580000	19.800000	0.000000 
	20.516667	3.482536	0.000000	440.333333	422.920000	19.800000	0.000000 
	20.533333	3.427790	0.000000	440.666667	423.260000	19.800000	0.000000 
	20.550000	3.411998	0.000000	441.000000	423.600000	19.800000	0.000000 
	20.566667	3.399996	0.000000	441.333333	423.950000	19.800000	0.000000 
	20.583333	3.398943	0.000000	441.666667	424.290000	19.800000	0.000000 
	20.600000	3.391573	0.000000	442.000000	424.620000	19.800000	0.000000 
	20.616667	3.382730	0.000000	442.333333	424.950000	19.800000	0.000000 
	20.633333	3.375360	0.000000	442.666667	425.290000	19.800000	0.000000 
	20.650000	3.366516	0.000000	443.000000	425.620000	19.800000	0.000000 
	20.666667	3.357462	0.000000	443.333333	425.950000	19.800000	0.000000 
	20.683333	3.348197	0.000000	443.666667	426.290000	19.800000	0.000000 
	20.700000	3.349040	0.000000	444.000000	426.620000	19.800000	0.000000 
	20.716667	3.331984	0.000000	444.333333	426.960000	19.800000	0.000000 
	20.733333	3.323141	0.000000	444.666667	427.290000	19.800000	0.000000 
	20.750000	3.307559	0.000000	445.000000	427.630000	19.800000	0.000000 
	20.766667	3.300611	0.000000	445.333333	427.950000	19.800000	0.000000 
	20.783333	3.289030	0.000000	445.666667	428.280000	19.800000	0.000000 
	20.800000	3.261446	0.000000	446.000000	428.600000	19.800000	0.000000 
	20.816667	3.275554	0.000000	446.333333	428.920000	19.800000	0.000000 
	20.833333	3.270290	0.000000	446.666667	429.240000	19.800000	0.000000 
	20.850000	3.259130	0.000000	447.000000	429.560000	19.800000	0.000000 
	20.866667	3.248181	0.000000	447.333333	429.890000	19.800000	0.000000 
	20.883333	3.237231	0.000000	447.666667	430.220000	19.800000	0.000000 
	20.900000	3.227967	0.000000	448.000000	430.550000	19.800000	0.000000 
	20.916667	3.217439	0.000000	448.333333	430.880000	19.800000	0.000000 
	20.933333	3.207121	0.000000	448.666667	431.220000	19.800000	0.000000 
	20.950000	3.194698	0.000000	449.000000	431.550000	19.800000	0.000000 
	20.966667	3.228177	0.000000	449.333333	431.890000	19.800000	0.000000 
	20.983333	3.175326	0.000000	449.666667	432.240000	19.800000	0.000000 
	21.000000	3.159534	0.000000	450.000000	432.580000	19.800000	0.000000 
	21.016667	3.146269	0.000000	450.333333	432.920000	19.800000	0.000000 
	21.033333	3.133214	0.000000	450.666667	433.260000	19.800000	0.000000 
	21.050000	3.124370	0.000000	451.000000	433.600000	19.800000	0.000000 
	21.066667	3.108789	0.000000	451.333333	433.930000	19.800000	0.000000 
	21.083333	3.097629	0.000000	451.666667	434.270000	19.800000	0.000000 
	21.100000	3.083521	0.000000	452.000000	434.600000	19.800000	0.000000 
	21.116667	3.072361	0.000000	452.333333	434.940000	19.800000	0.000000 
	21.133333	3.058254	0.000000	452.666667	435.270000	19.800000	0.000000 
	21.150000	3.045199	0.000000	453.000000	435.600000	19.800000	0.000000 
	21.166667	3.031091	0.000000	453.333333	435.940000	19.800000	0.000000 
	21.183333	3.016773	0.000000	453.666667	436.270000	19.800000	0.000000 
	21.200000	3.001823	0.000000	454.000000	436.600000	19.800000	0.000000 
	21.216667	2.988347	0.000000	454.333333	436.930000	19.800000	0.000000 
	21.233333	2.936970	0.000000	454.666667	437.260000	19.800000	0.000000 
	21.250000	2.956342	0.000000	455.000000	437.580000	19.800000	0.000000 
	21.266667	2.946867	0.000000	455.333333	437.900000	19.800000	0.000000 
	21.283333	2.932969	0.000000	455.666667	438.220000	19.800000	0.000000 
	21.300000	2.915493	0.000000	456.000000	438.550000	19.800000	0.000000 
	21.316667	2.898437	0.000000	456.333333	438.880000	19.800000	0.000000 
	21.333333	2.883698	0.000000	456.666667	439.210000	19.800000	0.000000 
	21.350000	2.867274	0.000000	457.000000	439.540000	19.800000	0.000000 
	21.366667	2.850008	0.000000	457.333333	439.880000	19.800000	0.000000 
	21.383333	2.832321	0.000000	457.666667	440.210000	19.800000	0.000000 
	21.400000	2.815476	0.000000	458.000000	440.540000	19.800000	0.000000 
	21.416667	2.799052	0.000000	458.333333	440.880000	19.800000	0.000000 
	21.433333	2.780944	0.000000	458.666667	441.210000	19.800000	0.000000 
	21.450000	2.760940	0.000000	459.000000	441.550000	19.800000	0.000000 
	21.466667	2.743885	0.000000	459.333333	441.880000	19.800000	0.000000 
	21.483333	2.730198	0.000000	459.666667	442.220000	19.800000	0.000000 
	21.500000	2.710616	0.000000	460.000000	442.550000	19.800000	0.000000 
	21.516667	2.689770	0.000000	460.333333	442.880000	19.800000	0.000000 
	21.533333	2.669556	0.000000	460.666667	443.220000	19.800000	0.000000 
	21.550000	2.651448	0.000000	461.000000	443.550000	19.800000	0.000000 
	21.566667	2.632076	0.000000	461.333333	443.890000	19.800000	0.000000 
	21.583333	2.613126	0.000000	461.666667	444.220000	19.800000	0.000000 
	21.600000	2.594807	0.000000	462.000000	444.560000	19.800000	0.000000 
	21.616667	2.576909	0.000000	462.333333	444.890000	19.800000	0.000000 
	21.633333	2.557116	0.000000	462.666667	445.230000	19.800000	0.000000 
	21.650000	2.539640	0.000000	463.000000	445.560000	19.800000	0.000000 
	21.666667	2.517110	0.000000	463.333333	445.900000	19.800000	0.000000 
	21.683333	2.497527	0.000000	463.666667	446.230000	19.800000	0.000000 
	21.700000	2.476050	0.000000	464.000000	446.570000	19.800000	0.000000 
	21.716667	2.455415	0.000000	464.333333	446.900000	19.800000	0.000000 
	21.733333	2.434569	0.000000	464.666667	447.240000	19.800000	0.000000 
	21.750000	2.414355	0.000000	465.000000	447.570000	19.800000	0.000000 
	21.766667	2.393931	0.000000	465.333333	447.910000	19.800000	0.000000 
	21.783333	2.372033	0.000000	465.666667	448.240000	19.800000	0.000000 
	21.800000	2.351819	0.000000	466.000000	448.580000	19.800000	0.000000 
	21.816667	2.330131	0.000000	466.333333	448.910000	19.800000	0.000000 
	21.833333	2.308443	0.000000	466.666667	449.250000	19.800000	0.000000 
	21.850000	2.286544	0.000000	467.000000	449.580000	19.800000	0.000000 
	21.866667	2.266120	0.000000	467.333333	449.910000	19.800000	0.000000 
	21.883333	2.245485	0.000000	467.666667	450.250000	19.800000	0.000000 
	21.900000	2.221481	0.000000	468.000000	450.580000	19.800000	0.000000 
	21.916667	2.199161	0.000000	468.333333	450.920000	19.800000	0.000000 
	21.933333	2.176842	0.000000	468.666667	451.250000	19.800000	0.000000 
	21.950000	2.154312	0.000000	469.000000	451.590000	19.800000	0.000000 
	21.966667	2.133887	0.000000	469.333333	451.920000	19.800000	0.000000 
	21.983333	2.111357	0.000000	469.666667	452.260000	19.800000	0.000000 
	22.000000	2.089669	0.000000	470.000000	452.600000	19.800000	0.000000 
	22.016667	2.066928	0.000000	470.333333	452.930000	19.800000	0.000000 
	22.033333	2.043977	0.000000	470.666667	453.270000	19.800000	0.000000 
	22.050000	2.021026	0.000000	471.000000	453.600000	19.800000	0.000000 
	22.066667	1.999759	0.000000	471.333333	453.940000	19.800000	0.000000 
	22.083333	1.975544	0.000000	471.666667	454.270000	19.800000	0.000000 
	22.100000	1.953435	0.000000	472.000000	454.610000	19.800000	0.000000 
	22.116667	1.931116	0.000000	472.333333	454.940000	19.800000	0.000000 
	22.133333	1.909217	0.000000	472.666667	455.280000	19.800000	0.000000 
	22.150000	1.886056	0.000000	473.000000	455.620000	19.800000	0.000000 
	22.166667	1.864157	0.000000	473.333333	455.950000	19.800000	0.000000 
	22.183333	1.842048	0.000000	473.666667	456.290000	19.800000	0.000000 
	22.200000	1.819729	0.000000	474.000000	456.620000	19.800000	0.000000 
	22.216667	1.797620	0.000000	474.333333	456.960000	19.800000	0.000000 
	22.233333	1.773405	0.000000	474.666667	457.290000	19.800000	0.000000 
	22.250000	1.752981	0.000000	475.000000	457.630000	19.800000	0.000000 
	22.266667	1.731293	0.000000	475.333333	457.970000	19.800000	0.000000 
	22.283333	1.707289	0.000000	475.666667	458.300000	19.800000	0.000000 
	22.300000	1.686864	0.000000	476.000000	458.640000	19.800000	0.000000 
	22.316667	1.666861	0.000000	476.333333	458.970000	19.800000	0.000000 
	22.333333	1.644120	0.000000	476.666667	459.310000	19.800000	0.000000 
	22.350000	1.622432	0.000000	477.000000	459.650000	19.800000	0.000000 
	22.366667	1.598007	0.000000	477.333333	459.980000	19.800000	0.000000 
	22.383333	1.579267	0.000000	477.666667	460.320000	19.800000	0.000000 
	22.400000	1.558632	0.000000	478.000000	460.660000	19.800000	0.000000 
	22.416667	1.544314	0.000000	478.333333	461.000000	19.800000	0.000000 
	22.433333	1.529364	0.000000	478.666667	461.340000	19.800000	0.000000 
	22.450000	1.498201	0.000000	479.000000	461.690000	19.800000	0.000000 
	22.466667	1.477355	0.000000	479.333333	462.030000	19.800000	0.000000 
	22.483333	1.457141	0.000000	479.666667	462.370000	19.800000	0.000000 
	22.500000	1.437769	0.000000	480.000000	462.710000	19.800000	0.000000 
	22.516667	1.419240	0.000000	480.333333	463.050000	19.800000	0.000000 
	22.533333	1.399658	0.000000	480.666667	463.390000	19.800000	0.000000 
	22.550000	1.380497	0.000000	481.000000	463.730000	19.800000	0.000000 
	22.566667	1.362388	0.000000	481.333333	464.060000	19.800000	0.000000 
	22.583333	1.343438	0.000000	481.666667	464.390000	19.800000	0.000000 
	22.600000	1.319012	0.000000	482.000000	464.720000	19.800000	0.000000 
	22.616667	1.289744	0.000000	482.333333	465.050000	19.800000	0.000000 
	22.633333	1.293113	0.000000	482.666667	465.370000	19.800000	0.000000 
	22.650000	1.279216	0.000000	483.000000	465.700000	19.800000	0.000000 
	22.666667	1.262161	0.000000	483.333333	466.020000	19.800000	0.000000 
	22.683333	1.247000	0.000000	483.666667	466.350000	19.800000	0.000000 
	22.700000	1.230366	0.000000	484.000000	466.680000	19.800000	0.000000 
	22.716667	1.216258	0.000000	484.333333	467.020000	19.800000	0.000000 
	22.733333	1.199624	0.000000	484.666667	467.350000	19.800000	0.000000 
	22.750000	1.186780	0.000000	485.000000	467.690000	19.800000	0.000000 
	22.766667	1.171619	0.000000	485.333333	468.020000	19.800000	0.000000 
	22.783333	1.158775	0.000000	485.666667	468.360000	19.800000	0.000000 
	22.800000	1.145088	0.000000	486.000000	468.690000	19.800000	0.000000 
	22.816667	1.132455	0.000000	486.333333	469.030000	19.800000	0.000000 
	22.833333	1.118979	0.000000	486.666667	469.370000	19.800000	0.000000 
	22.850000	1.106556	0.000000	487.000000	469.700000	19.800000	0.000000 
	22.866667	1.095817	0.000000	487.333333	470.040000	19.800000	0.000000 
	22.883333	1.086552	0.000000	487.666667	470.370000	19.800000	0.000000 
	22.900000	1.074550	0.000000	488.000000	470.710000	19.800000	0.000000 
	22.916667	1.064233	0.000000	488.333333	471.050000	19.800000	0.000000 
	22.933333	1.053494	0.000000	488.666667	471.390000	19.800000	0.000000 
	22.950000	1.043176	0.000000	489.000000	471.720000	19.800000	0.000000 
	22.966667	1.033491	0.000000	489.333333	472.060000	19.800000	0.000000 
	22.983333	1.025489	0.000000	489.666667	472.400000	19.800000	0.000000 
	23.000000	1.016224	0.000000	490.000000	472.730000	19.800000	0.000000 
	23.016667	1.007591	0.000000	490.333333	473.070000	19.800000	0.000000 
	23.033333	0.998748	0.000000	490.666667	473.410000	19.800000	0.000000 
	23.050000	0.992220	0.000000	491.000000	473.750000	19.800000	0.000000 
	23.066667	0.984219	0.000000	491.333333	474.090000	19.800000	0.000000 
	23.083333	0.977060	0.000000	491.666667	474.430000	19.800000	0.000000 
	23.100000	0.968637	0.000000	492.000000	474.760000	19.800000	0.000000 
	23.116667	0.960215	0.000000	492.333333	475.100000	19.800000	0.000000 
	23.133333	0.955793	0.000000	492.666667	475.440000	19.800000	0.000000 
	23.150000	0.948213	0.000000	493.000000	475.780000	19.800000	0.000000 
	23.166667	0.941475	0.000000	493.333333	476.120000	19.800000	0.000000 
	23.183333	0.934948	0.000000	493.666667	476.460000	19.800000	0.000000 
	23.200000	0.930526	0.000000	494.000000	476.790000	19.800000	0.000000 
	23.216667	0.926104	0.000000	494.333333	477.130000	19.800000	0.000000 
	23.233333	0.918103	0.000000	494.666667	477.470000	19.800000	0.000000 
	23.250000	0.912207	0.000000	495.000000	477.810000	19.800000	0.000000 
	23.266667	0.905679	0.000000	495.333333	478.150000	19.800000	0.000000 
	23.283333	0.900205	0.000000	495.666667	478.490000	19.800000	0.000000 
	23.300000	0.896204	0.000000	496.000000	478.830000	19.800000	0.000000 
	23.316667	0.891572	0.000000	496.333333	479.170000	19.800000	0.000000 
	23.333333	0.888203	0.000000	496.666667	479.510000	19.800000	0.000000 
	23.350000	0.882728	0.000000	497.000000	479.850000	19.800000	0.000000 
	23.366667	0.880623	0.000000	497.333333	480.190000	19.800000	0.000000 
	23.383333	0.874306	0.000000	497.666667	480.530000	19.800000	0.000000 
	23.400000	0.870726	0.000000	498.000000	480.870000	19.800000	0.000000 
	23.416667	0.865883	0.000000	498.333333	481.210000	19.800000	0.000000 
	23.433333	0.862725	0.000000	498.666667	481.550000	19.800000	0.000000 
